progressivo;anno;provenienza;"Comuni";"Gen Arrivi";"Feb Arrivi";"Mar Arrivi";"Apr Arrivi";"Mag Arrivi";"Giu Arrivi";"Lug Arrivi";"Ago Arrivi";"Set Arrivi";"Ott Arrivi";"Nov Arrivi";"Dic Arrivi";"Totale arrivi"
247;2026;Italiani + stranieri;26063 - Preganziol;1880;2725;2736;3573;5015;4046;4907;0;0;0;0;0;24882
248;2026;Italiani + stranieri;26064 - Quinto di Treviso;1908;2593;2360;3107;3577;2991;3266;0;0;0;0;0;19802
249;2026;Italiani + stranieri;26065 - Refrontolo;62;39;106;190;244;295;272;0;0;0;0;0;1208
250;2026;Italiani + stranieri;26067 - Revine Lago;268;243;333;388;641;647;925;0;0;0;0;0;3445
251;2026;Italiani + stranieri;26068 - Riese Pio X;264;280;309;256;433;365;381;0;0;0;0;0;2288
252;2026;Italiani + stranieri;26069 - Roncade;517;444;761;1383;1799;1630;1662;0;0;0;0;0;8196
253;2026;Italiani + stranieri;26070 - Salgareda;377;363;376;405;497;943;651;0;0;0;0;0;3612
254;2026;Italiani + stranieri;26071 - San Biagio di Callalta;284;345;335;365;549;399;550;0;0;0;0;0;2827
255;2026;Italiani + stranieri;26072 - San Fior;113;211;187;236;201;281;176;0;0;0;0;0;1405
256;2026;Italiani + stranieri;26073 - San Pietro di Feletto;341;418;491;957;1230;1329;1510;0;0;0;0;0;6276
257;2026;Italiani + stranieri;26074 - San Polo di Piave;26;10;32;30;37;32;37;0;0;0;0;0;204
258;2026;Italiani + stranieri;26075 - Santa Lucia di Piave;29;35;36;54;72;56;88;0;0;0;0;0;370
259;2026;Italiani + stranieri;26076 - San Vendemiano;618;627;704;795;869;886;804;0;0;0;0;0;5303
260;2026;Italiani + stranieri;26077 - San Zenone degli Ezzelini;145;156;137;330;353;344;565;0;0;0;0;0;2030
261;2026;Italiani + stranieri;26078 - Sarmede;13;15;23;34;28;44;84;0;0;0;0;0;241
262;2026;Italiani + stranieri;26079 - Segusino;15;22;9;64;141;91;109;0;0;0;0;0;451
263;2026;Italiani + stranieri;26080 - Sernaglia della Battaglia;14;19;45;57;98;55;103;0;0;0;0;0;391
264;2026;Italiani + stranieri;26081 - Silea;1905;1753;1976;1698;2267;1775;2369;0;0;0;0;0;13743
265;2026;Italiani + stranieri;26082 - Spresiano;1340;1623;1904;1776;2415;1835;2382;0;0;0;0;0;13275
266;2026;Italiani + stranieri;26083 - Susegana;705;856;937;1245;1403;1246;1539;0;0;0;0;0;7931
267;2026;Italiani + stranieri;26084 - Tarzo;204;216;244;1197;1829;1818;2657;0;0;0;0;0;8165
268;2026;Italiani + stranieri;26085 - Trevignano;92;83;91;151;200;149;178;0;0;0;0;0;944
269;2026;Italiani + stranieri;26086 - Treviso;13321;14179;16307;20495;23109;20530;21981;0;0;0;0;0;129922
270;2026;Italiani + stranieri;26087 - Valdobbiadene;830;1164;2330;3641;4996;4673;4828;0;0;0;0;0;22462
271;2026;Italiani + stranieri;26088 - Vazzola;145;158;179;283;284;253;290;0;0;0;0;0;1592
272;2026;Italiani + stranieri;26089 - Vedelago;168;172;545;764;1138;1120;1180;0;0;0;0;0;5087
273;2026;Italiani + stranieri;26090 - Vidor;43;74;110;166;263;150;161;0;0;0;0;0;967
274;2026;Italiani + stranieri;26091 - Villorba;2626;3030;3271;3632;4153;3256;3974;0;0;0;0;0;23942
275;2026;Italiani + stranieri;26092 - Vittorio Veneto;1235;1510;1733;2230;2712;2725;3064;0;0;0;0;0;15209
276;2026;Italiani + stranieri;26093 - Volpago del Montello;175;162;212;263;406;353;402;0;0;0;0;0;1973
277;2026;Italiani + stranieri;26095 - Zero Branco;32;67;27;211;370;241;363;0;0;0;0;0;1311
278;2026;Italiani + stranieri;26096 - Pieve del Grappa;959;891;1071;1070;2389;1726;2119;0;0;0;0;0;10225
279;2026;Italiani + stranieri;27002 - Campagna Lupia;387;643;684;732;1560;894;720;0;0;0;0;0;5620
280;2026;Italiani + stranieri;27004 - Camponogara;4;22;16;56;69;26;22;0;0;0;0;0;215
281;2026;Italiani + stranieri;27005 - Caorle;3224;4409;6014;24450;99554;142219;176772;0;0;0;0;0;456642
282;2026;Italiani + stranieri;27006 - Cavarzere;308;349;328;364;342;326;339;0;0;0;0;0;2356
283;2026;Italiani + stranieri;27007 - Ceggia;161;169;249;284;295;273;355;0;0;0;0;0;1786
284;2026;Italiani + stranieri;27008 - Chioggia;3182;3688;5838;26707;53875;72773;75572;0;0;0;0;0;241635
285;2026;Italiani + stranieri;27009 - Cinto Caomaggiore;11;25;26;43;97;83;109;0;0;0;0;0;394
286;2026;Italiani + stranieri;27011 - Concordia Sagittaria;142;92;108;176;341;216;306;0;0;0;0;0;1381
287;2026;Italiani + stranieri;27012 - Dolo;901;1258;1291;1642;2573;1698;1930;0;0;0;0;0;11293
288;2026;Italiani + stranieri;27013 - Eraclea;57;102;181;487;7252;14633;19155;0;0;0;0;0;41867
289;2026;Italiani + stranieri;27015 - Fossalta di Piave;147;111;61;88;308;93;186;0;0;0;0;0;994
290;2026;Italiani + stranieri;27016 - Fossalta di Portogruaro;24;37;38;53;68;49;103;0;0;0;0;0;372
291;2026;Italiani + stranieri;27017 - Fossò;96;104;114;157;212;177;166;0;0;0;0;0;1026
292;2026;Italiani + stranieri;27018 - Gruaro;48;75;71;112;136;162;229;0;0;0;0;0;833
293;2026;Italiani + stranieri;27019 - Jesolo;5941;16264;33627;94041;180902;219451;259041;0;0;0;0;0;809267
294;2026;Italiani + stranieri;27020 - Marcon;2932;2683;3183;3360;4801;4079;4704;0;0;0;0;0;25742
295;2026;Italiani + stranieri;27023 - Mira;3738;4290;4200;7532;10689;7461;8740;0;0;0;0;0;46650
296;2026;Italiani + stranieri;27024 - Mirano;3171;4743;4560;5846;8461;5617;5891;0;0;0;0;0;38289
297;2026;Italiani + stranieri;27025 - Musile di Piave;218;238;203;225;292;249;377;0;0;0;0;0;1802
298;2026;Italiani + stranieri;27026 - Noale;588;893;1837;1664;1670;2346;2320;0;0;0;0;0;11318
299;2026;Italiani + stranieri;27027 - Noventa di Piave;9337;7302;6647;8348;9837;8642;12771;0;0;0;0;0;62884
300;2026;Italiani + stranieri;27028 - Pianiga;384;725;1426;2036;2701;2043;2203;0;0;0;0;0;11518
301;2026;Italiani + stranieri;27029 - Portogruaro;935;1035;1170;1324;2318;2476;2814;0;0;0;0;0;12072
302;2026;Italiani + stranieri;27031 - Quarto d'Altino;3963;5466;5113;7047;10393;8967;10197;0;0;0;0;0;51146
303;2026;Italiani + stranieri;27032 - Salzano;163;162;186;176;469;175;534;0;0;0;0;0;1865
304;2026;Italiani + stranieri;27033 - San Donà di Piave;3113;2647;2558;3362;4236;3817;5429;0;0;0;0;0;25162
305;2026;Italiani + stranieri;27034 - San Michele al Tagliamento;877;1236;3394;28199;116514;146268;217260;0;0;0;0;0;513748
306;2026;Italiani + stranieri;27035 - Santa Maria di Sala;129;204;185;221;242;131;139;0;0;0;0;0;1251
307;2026;Italiani + stranieri;27037 - Scorzé;334;503;488;510;829;529;515;0;0;0;0;0;3708
308;2026;Italiani + stranieri;27039 - Stra;1135;1916;2755;4208;4475;3562;3186;0;0;0;0;0;21237
309;2026;Italiani + stranieri;27041 - Torre di Mosto;38;30;41;144;243;280;538;0;0;0;0;0;1314
310;2026;Italiani + stranieri;27042 - Venezia;265756;361267;416267;534738;609347;590782;651157;0;0;0;0;0;3429314
311;2026;Italiani + stranieri;27043 - Vigonovo;185;198;231;195;208;193;219;0;0;0;0;0;1429
312;2026;Italiani + stranieri;27044 - Cavallino;970;2408;4381;38072;130209;147967;195808;0;0;0;0;0;519815
313;2026;Italiani + stranieri;28001 - Abano Terme;36829;42581;47377;49784;48754;34164;29400;0;0;0;0;0;288889
314;2026;Italiani + stranieri;28003 - Albignasego;746;1001;1066;1561;1893;1580;1743;0;0;0;0;0;9590
315;2026;Italiani + stranieri;28005 - Arquà Petrarca;149;168;237;533;670;481;622;0;0;0;0;0;2860
316;2026;Italiani + stranieri;28006 - Arre;19;20;24;53;66;51;46;0;0;0;0;0;279
317;2026;Italiani + stranieri;28007 - Arzergrande;0;0;0;6;8;5;18;0;0;0;0;0;37
318;2026;Italiani + stranieri;28009 - Baone;96;50;220;432;545;452;651;0;0;0;0;0;2446
319;2026;Italiani + stranieri;28012 - Boara Pisani;342;187;48;247;433;529;452;0;0;0;0;0;2238
320;2026;Italiani + stranieri;28013 - Borgoricco;88;114;123;142;176;139;134;0;0;0;0;0;916
321;2026;Italiani + stranieri;28014 - Bovolenta;13;19;21;11;74;44;70;0;0;0;0;0;252
322;2026;Italiani + stranieri;28015 - Brugine;4;4;3;19;8;6;17;0;0;0;0;0;61
323;2026;Italiani + stranieri;28017 - Campodarsego;524;686;589;531;885;645;525;0;0;0;0;0;4385
324;2026;Italiani + stranieri;28018 - Campodoro;3;3;0;2;1;3;1;0;0;0;0;0;13
325;2026;Italiani + stranieri;28019 - Camposampiero;1415;2316;2307;2765;2896;2884;2679;0;0;0;0;0;17262
326;2026;Italiani + stranieri;28020 - Campo San Martino;67;59;53;79;74;67;50;0;0;0;0;0;449
327;2026;Italiani + stranieri;28023 - Carmignano di Brenta;217;178;197;130;156;197;239;0;0;0;0;0;1314
328;2026;Italiani + stranieri;28028 - Casalserugo;54;63;49;76;136;86;97;0;0;0;0;0;561
329;2026;Italiani + stranieri;28030 - Cervarese Santa Croce;28;25;36;90;156;89;155;0;0;0;0;0;579
330;2026;Italiani + stranieri;28031 - Cinto Euganeo;72;100;115;211;228;130;313;0;0;0;0;0;1169
331;2026;Italiani + stranieri;28032 - Cittadella;1569;1677;1959;2482;2947;2385;2933;0;0;0;0;0;15952
332;2026;Italiani + stranieri;28033 - Codevigo;77;138;157;200;300;273;439;0;0;0;0;0;1584
333;2026;Italiani + stranieri;28034 - Conselve;85;226;176;550;593;1015;664;0;0;0;0;0;3309
334;2026;Italiani + stranieri;28035 - Correzzola;70;96;213;314;354;273;355;0;0;0;0;0;1675
335;2026;Italiani + stranieri;28036 - Curtarolo;82;99;91;92;136;126;107;0;0;0;0;0;733
336;2026;Italiani + stranieri;28037 - Este;414;576;613;1060;903;917;1307;0;0;0;0;0;5790
337;2026;Italiani + stranieri;28038 - Fontaniva;82;80;83;89;94;113;108;0;0;0;0;0;649
338;2026;Italiani + stranieri;28039 - Galliera Veneta;11;33;17;32;62;35;54;0;0;0;0;0;244
339;2026;Italiani + stranieri;28040 - Galzignano Terme;6435;5568;4823;4332;4410;3486;4773;0;0;0;0;0;33827
340;2026;Italiani + stranieri;28044 - Legnaro;141;227;302;268;365;379;323;0;0;0;0;0;2005
341;2026;Italiani + stranieri;28045 - Limena;418;342;381;464;596;491;378;0;0;0;0;0;3070
342;2026;Italiani + stranieri;28047 - Lozzo Atestino;11;3;8;18;3;16;15;0;0;0;0;0;74
343;2026;Italiani + stranieri;28048 - Maserà di Padova;151;156;98;170;232;174;184;0;0;0;0;0;1165
344;2026;Italiani + stranieri;28053 - Merlara;6;14;8;17;22;23;18;0;0;0;0;0;108
345;2026;Italiani + stranieri;28054 - Mestrino;194;226;356;296;354;148;326;0;0;0;0;0;1900
346;2026;Italiani + stranieri;28055 - Monselice;1347;1516;1908;2416;2468;2087;1861;0;0;0;0;0;13603
347;2026;Italiani + stranieri;28056 - Montagnana;342;488;425;658;838;799;275;0;0;0;0;0;3825
348;2026;Italiani + stranieri;28057 - Montegrotto Terme;16906;17303;22877;19478;20497;11779;9544;0;0;0;0;0;118384
349;2026;Italiani + stranieri;28058 - Noventa Padovana;142;98;606;1430;1845;1491;1786;0;0;0;0;0;7398
350;2026;Italiani + stranieri;28060 - Padova;46854;53874;62303;75509;81665;72041;74845;0;0;0;0;0;467091
351;2026;Italiani + stranieri;28061 - Pernumia;13;36;37;33;58;54;92;0;0;0;0;0;323
352;2026;Italiani + stranieri;28063 - Piazzola sul Brenta;84;55;82;84;96;101;84;0;0;0;0;0;586
353;2026;Italiani + stranieri;28064 - Piombino Dese;82;119;123;8;244;266;26;0;0;0;0;0;868
354;2026;Italiani + stranieri;28065 - Piove di Sacco;658;930;848;1361;1752;1478;1590;0;0;0;0;0;8617
355;2026;Italiani + stranieri;28068 - Pontelongo;51;65;58;105;150;139;131;0;0;0;0;0;699
356;2026;Italiani + stranieri;28069 - Ponte San Nicolò;1133;1276;1333;1434;1629;1839;1583;0;0;0;0;0;10227
357;2026;Italiani + stranieri;28071 - Rovolon;27;65;104;135;167;257;258;0;0;0;0;0;1013
358;2026;Italiani + stranieri;28075 - San Giorgio delle Pertiche;24;25;26;50;70;47;56;0;0;0;0;0;298
359;2026;Italiani + stranieri;28076 - San Giorgio in Bosco;357;382;516;957;1036;753;872;0;0;0;0;0;4873
360;2026;Italiani + stranieri;28077 - San Martino di Lupari;155;167;136;198;262;196;225;0;0;0;0;0;1339
361;2026;Italiani + stranieri;28082 - Santangelo di Piove di Sacco;4;16;7;7;31;17;50;0;0;0;0;0;132
362;2026;Italiani + stranieri;28083 - Sant'Elena;0;0;0;0;4;4;12;0;0;0;0;0;20
363;2026;Italiani + stranieri;28084 - Sant'Urbano;0;0;0;0;0;0;0;0;0;0;0;0;0
364;2026;Italiani + stranieri;28085 - Saonara;126;139;157;230;253;193;243;0;0;0;0;0;1341
365;2026;Italiani + stranieri;28086 - Selvazzano Dentro;977;608;1624;1122;2732;2183;1552;0;0;0;0;0;10798
366;2026;Italiani + stranieri;28087 - Solesino;41;23;24;52;78;70;60;0;0;0;0;0;348
367;2026;Italiani + stranieri;28088 - Stanghella;76;54;88;112;161;201;155;0;0;0;0;0;847
368;2026;Italiani + stranieri;28089 - Teolo;300;1003;1828;2200;2523;1733;1717;0;0;0;0;0;11304
369;2026;Italiani + stranieri;28092 - Torreglia;39;70;101;172;150;111;182;0;0;0;0;0;825
370;2026;Italiani + stranieri;28093 - Trebaseleghe;160;218;252;192;292;231;264;0;0;0;0;0;1609
371;2026;Italiani + stranieri;28095 - Urbana;34;16;28;26;27;21;12;0;0;0;0;0;164
372;2026;Italiani + stranieri;28096 - Veggiano;4;6;21;29;31;31;27;0;0;0;0;0;149
373;2026;Italiani + stranieri;28099 - Vigodarzere;46;70;69;111;134;110;94;0;0;0;0;0;634
374;2026;Italiani + stranieri;28100 - Vigonza;298;352;372;565;688;469;500;0;0;0;0;0;3244
375;2026;Italiani + stranieri;28101 - Villa del Conte;257;251;288;274;307;324;305;0;0;0;0;0;2006
376;2026;Italiani + stranieri;28103 - Villafranca Padovana;105;110;127;55;57;98;86;0;0;0;0;0;638
377;2026;Italiani + stranieri;28105 - Vò euganeo;84;104;119;136;167;141;169;0;0;0;0;0;920
378;2026;Italiani + stranieri;28106 - Due Carrare;90;85;132;161;192;208;260;0;0;0;0;0;1128
379;2026;Italiani + stranieri;29001 - Adria;545;520;700;832;821;763;530;0;0;0;0;0;4711
380;2026;Italiani + stranieri;29002 - Ariano nel Polesine;60;109;138;158;273;205;162;0;0;0;0;0;1105
381;2026;Italiani + stranieri;29004 - Badia Polesine;132;134;196;245;210;227;129;0;0;0;0;0;1273
382;2026;Italiani + stranieri;29005 - Bagnolo di Po;1;0;21;30;39;56;58;0;0;0;0;0;205
383;2026;Italiani + stranieri;29006 - Bergantino;46;43;94;56;51;56;22;0;0;0;0;0;368
384;2026;Italiani + stranieri;29017 - Corbola;0;0;2;17;21;15;11;0;0;0;0;0;66
385;2026;Italiani + stranieri;29019 - Crespino;7;7;15;27;36;33;20;0;0;0;0;0;145
386;2026;Italiani + stranieri;29024 - Fratta Polesine;232;252;277;321;429;506;354;0;0;0;0;0;2371
387;2026;Italiani + stranieri;29029 - Lendinara;37;53;77;53;60;89;47;0;0;0;0;0;416
388;2026;Italiani + stranieri;29030 - Loreo;38;27;59;135;136;115;104;0;0;0;0;0;614
389;2026;Italiani + stranieri;29032 - Melara;48;39;70;50;76;78;72;0;0;0;0;0;433
390;2026;Italiani + stranieri;29033 - Occhiobello;1887;2355;2643;3441;3481;3761;2897;0;0;0;0;0;20465
391;2026;Italiani + stranieri;29036 - Pincara;3;2;5;0;0;0;33;0;0;0;0;0;43
392;2026;Italiani + stranieri;29037 - Polesella;656;678;758;869;877;817;787;0;0;0;0;0;5442
393;2026;Italiani + stranieri;29039 - Porto Tolle;459;488;800;1920;6521;9418;10180;0;0;0;0;0;29786
394;2026;Italiani + stranieri;29040 - Rosolina;107;277;864;3491;16730;27313;34948;0;0;0;0;0;83730
395;2026;Italiani + stranieri;29041 - Rovigo;1981;2087;2909;3140;2911;3483;2772;0;0;0;0;0;19283
396;2026;Italiani + stranieri;29046 - Taglio di Po;296;381;380;721;868;578;594;0;0;0;0;0;3818
397;2026;Italiani + stranieri;29048 - Villadose;32;33;60;55;38;66;33;0;0;0;0;0;317
398;2026;Italiani + stranieri;29052 - Porto Viro;354;359;351;816;981;848;778;0;0;0;0;0;4487

